Fld_Part_ID;Fld_Part_Nbr;FLD_PART_DESC;NHA (Next Higher Assy);Fld_Part_MFG;Fld_Part_MFG_Old;Fld_AC_ID;Fld_AC_ID;Fld_Old_LP;Fld_Part_List_Price;Fld_Part_Price_Currency_ID;Fld_Part_LP_Date;Fld_Remark;status;alt_pn;Fld_Add_PN_Date;aci_contact_entry;ata_chapter;CAGE#;"Essentiality Category, 1=1; 2= 2 3= 3";OEM;MOQ
;3222-16;FLANGE-MOUNTING;;;;146;A321;;;;;;;;;;29;4N674;;;
;D90ST2002-000;GAUGE-TRANSMITTER;;;;146;A321;;;;;;;;;;29;FA3T1;;GOODRICH ACTUATION SYSTEM;
;HTE690035-1;SWITCH-PRESSURE;;;;146;A321;;;;;;;;;;29;K2523;;FR-HITEMP LIMITED;
;TM113-2;TRANSDUCER AND SWITCH-TEMPERATURE;;;;146;A321;;;;;;;;;;29;D2439;;DIEHL AEROSPACE GMBH (DIEHL AVIONIK SYSTEME);
;4101002-13;TRANSFER UNIT-HYD POWER;;;;146;A321;;;;;;;;;;29;1SR57;;;
;C24993000;VALVE-SELECTOR,BRAKE;;;;146;A321;;;;;;;;;;29;F6137;;SAFRAN LANDING SYSTEMS;
;733902-1-2;PHC-PROBE HEAT COMPUTER;;;;146;A321;;;;;;;;;;30;F0553;;ZODIAC AEROTECHNICS;
;733903-1-1;WHC-WINDOW HEAT COMPUTER;;;;146;A321;;;;;;;;;;30;F0553;;ZODIAC AEROTECHNICS;
;2234320-02-02;FDIMU-FLIGHT DATA INTERFACE MANAGEMENT UNIT;;;;146;A321;;;;;;;;;;31;98571;;TELEDYNE CONTROLS <SPEC2000>;
;35-0D5-1003;LOUDSPEAKER-AMPLIFIER,COCKPIT;;;;146;A321;;;;;;;;;;31;F6198;;AIRBUS AVIONICS AND SIMULATION PRODUCTS;
;8055515-4501;PRINTER-MULTI USE;;;;146;A321;;;;;;;;;;31;27944;;HONEYWELL  COMM'L AVIONICS <SPEC2000>;
;350E5500206;SDAC-SYSTEM DATA ACQUISITION CONCENTRATOR;;;;146;A321;;;;;;;;;;31;F6198;;AIRBUS AVIONICS AND SIMULATION PRODUCTS;
;E21328002;ABCU-ALTERNATE BRAKING CONTROL UNIT;;;;146;A321;;;;;;;;;;32;F6137;;SAFRAN LANDING SYSTEMS;
;DR4402C00;KIT-WHEEL ADAPTER;;;;146;A321;;;;;;;;;;32;F4957;;TECHNOFAN;
;80-178-03-88013;LGCIU-LANDING GEAR CONTROL INTERFACE UNIT;;;;146;A321;;;;;;;;;;32;08748;;ELDEC CORPORATION-A SUBSIDIARY OF CRANE COMPA;
;D24005000-1;MANIFOLD-ALTERNATE BRAKE;;;;146;A321;;;;;;;;;;32;F6137;;SAFRAN LANDING SYSTEMS;
;AE1502U02;MOTOR ASSY-BRAKE FAN;;;;146;A321;;;;;;;;;;32;F4957;;TECHNOFAN;
;C24736100-1;SERVOCONTROL;;;;146;A321;;;;;;;;;;32;F6137;;SAFRAN LANDING SYSTEMS;
;C24730001-9;UPLOCK ASSY-NLG;;;;146;A321;;;;;;;;;;32;F6137;;SAFRAN LANDING SYSTEMS;
;3-1531-3;WHEEL ASSY-NLG;;;;146;A321;;;;;;;;;;32;97153;;GOODRICH CORP. AIRCRAFT WHEELS AND BRAKE;
;35-0F5-1000;BOARD-ANNUNCIATOR LIGHT TEST;;;;146;A321;;;;;;;;;;33;F9111;;THALES AVIONICS;
;3244-62-10;EPSU-EMERGENCY POWER SUPPLY UNIT;;;;146;A321;;;;;;;;;;33;D1347;;DIEHL AEROSPACE GMBH;
;727-1155-02;LIGHT ASSY-NAVIGATION,RED;;;;146;A321;;;;;;;;;;33;A4582;;LEONARDO S.P.A - AIRBORNE AND SPACE SYSTEMS;
;F1000320-00;LIGHT-EMERGENCY,WALL;;;;146;A321;;;;;;;;;;33;D8095;;GOODRICH LIGHTING SYSTEMS GMBH;
;2LA456292-01;LIGHT-TAXI;;;;146;A321;;;;;;;;;;33;D8095;;GOODRICH LIGHTING SYSTEMS GMBH;
;8ES455967-01;PSU-POWER SUPPLY UNIT,BEACON;;;;146;A321;;;;;;;;;;33;D8095;;GOODRICH LIGHTING SYSTEMS GMBH;
;2598D;TRANSFORMER-LIGHTING;;;;146;A321;;;;;;;;;;33;F8769;;TECHNIQUES ET FABRICATIONS ELECTRONIQUES -TFE;
;HG2030BE04;ADIRU-AIR DATA AND INERTIAL REFERENCE UNIT;;;;146;A321;;;;;;;;;;34;65507;;HONEYWELL INC.COMM. FLT SYSTEM OPERATNS;
;615-2630-102;ANTENNA-ADF;;;;146;A321;;;;;;;;;;34;F9111;;THALES AVIONICS;
;A7900-0074;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0086;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0105;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0120;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0130;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0133;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0134;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7900-0160;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7901-0090;HOSE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;A7903-0176;HOSE FOR PITOT LINE;;;;146;A321;;;;;;;;;;34;78570;;TITEFLEX DIV ATLAS CORP (USE VC 200198);
;C16786EA01;INDICATOR-ISIS;;;;146;A321;;;;;;;;;;34;F9111;;THALES AVIONICS;
;D201094;PROBE-STATIC;;;;146;A321;;;;;;;;;;34;F0516;;VULCANIC-METANIC SA (SEE AIRBUS);
;930-1005-002;TRANSCEIVER-WEATHER RADAR;;;;146;A321;;;;;;;;;;34;97896;;HONEYWELL AEROSPACE;
;DTF55A5A300;HOSE;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF555-270;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF555A215;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF555A225;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF555A325;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF55A5B565;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF888A330;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;DTF888A340;HOSE ASSY;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;CRB70;INDICATOR-DISCHARGE;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;442920-1;MANIFOLD-DISTRIBUTION;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;MF20-534;MASK-FULL FACE QUICK DONNING;;;;146;A321;;;;;;;;;;35;F5341;;INTERTECHNIQUE;
;70418A010101;BMC-BLEED MONITORING COMPUTER;;;;146;A321;;;;;;;;;;36;F1958;;LIEBHERR TOULOUSE (USE VC 210728);
;1446006-0500-00;CABLE-CONNECTING;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;1448006-0254-00;CABLE-CONNECTING;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;1446006-0254-00;CONNECTING CABLE ASSY;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;1002008-051C;ELEMENT-SENSING;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;35604-2-255;ELEMENT-SENSING;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;35634-2-255;ELEMENT-SENSING;;;;146;A321;;;;;;;;;;36;73168;;FENWAL SAFETY SYSTEMS <USE VC64423>;
;25001A010001;SENSOR-BLEED MONITORING PRESSURE;;;;146;A321;;;;;;;;;;36;F1958;;LIEBHERR TOULOUSE (USE VC 210728);
;25000A010001;SENSOR-BLEED PRESSURE;;;;146;A321;;;;;;;;;;36;F1958;;LIEBHERR TOULOUSE (USE VC 210728);
;44403-125;SENSOR-LEVEL,LIQUID;;;;146;A321;;;;;;;;;;38;29780;;MAG AEROSPACE, INC. DBA MONOGRAM SYSTEMS;
;VT061-71B;TRANSMITTER-CONTENTS,WATER TANK;;;;146;A321;;;;;;;;;;38;D2439;;DIEHL AEROSPACE GMBH (DIEHL AVIONIK SYSTEME);
;44320-030;VALVE-DRAIN;;;;146;A321;;;;;;;;;;38;29780;;MAG AEROSPACE, INC. DBA MONOGRAM SYSTEMS;
;FRH230003C;VALVE-PRESSURE REDUCING;;;;146;A321;;;;;;;;;;38;K2523;;FR-HITEMP LIMITED;
;Z420H0202310;WLU-WIRELESS LAN UNIT,N-STANDARD;;;;146;A321;;;;;;;;;;46;C6253;;KID-SYSTEME GMBH;
;3616440-6;FAN ASSY;;;;146;A321;;;;;;;;;;49;99193;;HONEYWELL INTERNATIONAL INC.;
;4131020-4;MODULE-LUBE;;;;146;A321;;;;;;;;;;49;81833;;AEROCONTROLEX GROUP, INC.;
;2704506-2;MOTOR-STARTER;;;;146;A321;;;;;;;;;;49;70210;;HONEYWELL INTERNATIONAL, INC.;
;FE277-001;ACTUATOR;;;;146;A321;;;;;;;;;;52;F0221;;RATIER-FIGEAC;
;72CF8944-00;CONTROL-FLEXIBLE AFT;;;;146;A321;;;;;;;;;;52;F4678;;C.B.A. SA;
;72CF8945-00;CONTROL-FLEXIBLE FWD;;;;146;A321;;;;;;;;;;52;F4678;;C.B.A. SA;
;H3841-10;LATCH ASSY-ARMED,DISARMED;;;;146;A321;;;;;;;;;;52;83044;;HARTWELL CORPORATION;
;H3841-9;LATCH ASSY-ARMED,DISARMED;;;;146;A321;;;;;;;;;;52;83044;;HARTWELL CORPORATION;
;A56370015000S;WINDOW ASSY-DOOR;;;;146;A321;;;;;;;;;;56;F0360;;SULLY PRODUITS SPECIAUX (DIST 210930);
;636D0010-507;LATCH ASSY;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0010-509;LATCH ASSY;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0010-511;LATCH ASSY;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0012-507;ROD-HOLD OPEN;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0002-509;VALVE-NAI LWR;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0002-507;VALVE-NAI UPR;;;;146;A321;;;;;;;;;;71;51563;;GOODRICH AEROSTRUCTURES GROUP;
;330400M01;CONTROL UNIT-THROTTLE;;;;146;A321;;;;;;;;;;76;F0222;;SKF AEROSPACE FRANCE;
;636D0050-565;ACTUATOR-FEEDBACK LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-567;ACTUATOR-TRAS LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-555;CABLE ASSY-TRAS INHIBITION;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-531;LATCH ASSY-L1A ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-533;LATCH ASSY-L1B ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-523;LATCH ASSY-L2 ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-525;LATCH ASSY-L3 ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-527;LATCH ASSY-L4 ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0011-529;LATCH ASSY-L5 ORANGE;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0013-505;ROD-HOLD OPEN;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-561;UNIT-TRACK LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-563;UNIT-TRACK LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-549;VALVE-TRACK LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;636D0050-551;VALVE-TRACK LOCKING;;;;146;A321;;;;;;;;;;78;51563;;GOODRICH AEROSTRUCTURES GROUP;
;2501;FASTENER;;;;12;;;;;;;;;;;;F0465;;SICMA;4
;2936;ACTUATOR Alternate P/N 53985;;;;12;;;;;;;;;;;;F0422;;IND2;1
;2940;ACTUATOR;;;;12;;;;;;;;;;;;F0422;;IND2;1
;3623;CABLE;;;;12;;;;;;;;;;;;29780;;MONOGRAM;2
;3624;GASKET;;;;12;;;;;;;;;;;;29780;;MONOGRAM;3
;3625;SPRING;;;;12;;;;;;;;;;;;29780;;MONOGRAM;18
;4313;GASKET;;;;12;;;;;;;;;;;;29780;;MONOGRAM;15
;4626;LAMP;;;;12;;;;;;;;;;;;F0280;;ECE;
;8078;CODING WHEEL;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;22125;SPRING;;;;12;;;;;;;;;;;;F0280;;ECE;1
;56604;GASKET;;;;12;;;;;;;;;;;;F0422;;IND2;1
;57200;VALVE;;;;12;;;;;;;;;;;;F0422;;IND2;1
;57524;SOCKET;;;;12;;;;;;;;;;;;F0422;;IND2;1
;58016;SCREW;;;;12;;;;;;;;;;;;F0422;;IND2;5
;84218;COVER;;;;12;;;;;;;;;;;;F0422;;IND2;2
;84924;NEEDLE;;;;12;;;;;;;;;;;;F0422;;IND2;6
;86207;O-RING(9200-279-0);;;;12;;;;;;;;;;;;F0422;;IND2;3
;86886;BALL;;;;12;;;;;;;;;;;;F0422;;IND2;1
;86895;PLUG;;;;12;;;;;;;;;;;;F0422;;IND2;1
;87111;FILTER;;;;12;;;;;;;;;;;;F0422;;IND2;1
;88610;ORING;;;;12;;;;;;;;;;;;F0422;;IND2;1
;88611;ORING;;;;12;;;;;;;;;;;;F0422;;IND2;2
;88612;ORING;;;;12;;;;;;;;;;;;F0422;;IND2;2
;88613;ORING;;;;12;;;;;;;;;;;;F0422;;IND2;1
;88619;RING;;;;12;;;;;;;;;;;;F0422;;IND2;1
;105021;BOBBIN (Flange Sleeve);;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;136150;FITTING AY-FERRURE EQUIPEE;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;136600;H20 - DOOR AY-ENS PORTE;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;136810;COVERING AY-ENS HABILLAGE ASS.;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;136821;BACK ASSY-MOUSSE ASSISE;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;136830;BOT COVER-HOUSSE ASSISE;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;136850;BACK COVER-HOUSSE DOSSIER;;;;12;;;;;;;;;;;;F0465;;SICMA;1
;242421;SPRING;;;;12;;;;;;;;;;;;F0422;;IN D2;3
;243648;VALVE, SAFETY;;;;12;;;;;;;;;;;;F0422;;IND2;1
;243924;SOLENOID;;;;12;;;;;;;;;;;;F0422;;IND2;1
;244064;SOLENOID;;;;12;;;;;;;;;;;;F0422;;IND2;1
;244069;VALVE SAFETY;;;;12;;;;;;;;;;;;F0422;;IN D2;
;244250;SUPPORT;;;;12;;;;;;;;;;;;F0422;;IND2;1
;443587;KIT;;;;12;;;;;;;;;;;;F5341;;IND4;1
;444130;TUYAUT SOUPLE / CLAPET AR;;;;12;;;;;;;;;;;;F5341;;IND4;1
;444160;BAG;;;;12;;;;;;;;;;;;F5341;;IND4;2
;444344;DOOR;;;;12;;;;;;;;;;;;F5341;;IND4;1
;444316;DOOR;;;;12;;;;;;;;;;;;F5341;;IND4;2
;444317;BARHING;;;;12;;;;;;;;;;;;F5341;;IND4;3
;449977;DOOR;;;;12;;;;;;;;;;;;F5341;;IND4;1
;503030;REPLACED BY PN 5100S155;;;;12;;;;;;;;;;;;F6101;;ARZ CAUDEBEC;
;506330;REPLACED BY 5100S449;;;;12;;;;;;;;;;;;F6101;;ARZ CAUDEBEC;
;702216;WASHER;;;;12;;;;;;;;;;;;F0553;;IND7;1
;702986;GUIDE;;;;12;;;;;;;;;;;;F0553;;IND7;1
;705012;MUST PURCHASE PNs 706040 + 706041;;;;12;;;;;;;;;;;;F6101;;ARZ CAUDEBEC;
;706002;CEMENT;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;706016;CEMENT;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;706025;VARNISH;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;706029;CEMENT;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;706034;SOLVENT;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;707944;SPACER;;;;12;;;;;;;;;;;;F0553;;IN D7;4
;715009;RESINE;;;;12;;;;;;;;;;;;F6101;;AERAZUR;1
;717580;SPACER;;;;12;;;;;;;;;;;;F0553;;IND7;1
;717658;INSULATOR;;;;12;;;;;;;;;;;;F0553;;IND7;22
;717741;LABEL ;;;;12;;;;;;;;;;;;F0553;;IN D7;2
;717768;PLATE IDENTIFICATION;;;;12;;;;;;;;;;;;F0553;;IN D7;2
;719656;CONNECTOR SUPPORT ASSY;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;719795;CONNECTOR SUPPORT;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;722445;HOUSING;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;731301;HANDLE;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;738821;REPLACED BY PN 738821-1-2;;;;12;;;;;;;;;;;;F0553;;IND7;1
;742447;REPLACED BY PN 742447-1-2;;;;12;;;;;;;;;;;;F0553;;IND7;1
;747195;SCREW;;;;12;;;;;;;;;;;;F0553;;IND7;19
;747800;INDICATOR - REPLACING PN 749188;;;;12;;;;;;;;;;;;F0553;;IND7;1
;748503;CIRCUIT CARD ASSY;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;748504;CARD, CIRCUIT ASSY;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;748505;CIRCUIT CARD ASSY;;;;12;;;;;;;;;;;;F0553;;IN D7;1
;748722;SEE P/N 748-722;;;;12;;;;;;;;;;;;F0553;;IND7;
;748724;SEE P/N 748-724;;;;12;;;;;;;;;;;;F0553;;IND7;
;748726;BOX;;;;12;;;;;;;;;;;;F0553;;IND7;1
;748731;BOX;;;;12;;;;;;;;;;;;F0553;;IND7;1
;749188;INDICATOR;;;;12;;;;;;;;;;;;F0553;;IND7;1
;749223;DIAL;;;;12;;;;;;;;;;;;F0553;;IN;
;749225;DIAL;;;;12;;;;;;;;;;;;F0553;;IN;
;749312;CIRCUIT CARD ASSY;;;;12;;;;;;;;;;;;F0553;;IN;
;749313;CIRCUIT CARD ASSY;;;;12;;;;;;;;;;;;F0553;;IN;
;749349;FACE FRONT ASSY;;;;12;;;;;;;;;;;;F0553;;IND7;1
;749393;ENS ELECT;;;;12;;;;;;;;;;;;F0553;;IND7;1
;749757;SEE P/N 749-757;;;;12;;;;;;;;;;;;F0553;;IND7;
;749758;SEE P/N 749-758;;;;12;;;;;;;;;;;;F0553;;IND7;
;749760;SEE P/N 749-760;;;;12;;;;;;;;;;;;F0553;;IND7;
;749955;LABEL, AMENDEMENT;;;;12;;;;;;;;;;;;F0553;;IN D7;3
;766686;SPACER;;;;12;;;;;;;;;;;;F0553;;IN D7;3
;768055;SEE P/N 768-055;;;;12;;;;;;;;;;;;F0553;;IND7;
;768100;SEE P/N 768-100;;;;12;;;;;;;;;;;;F0553;;IND7;
;785403;SEE P/N 785-403;;;;12;;;;;;;;;;;;F0553;;IND7;
;796966;SEE P/N 796-966;;;;12;;;;;;;;;;;;F0553;;IND7;
;796967;SEE P/N 796-967;;;;12;;;;;;;;;;;;F0553;;IND7;
;796971;BOX;;;;12;;;;;;;;;;;;F0553;;IND7;1
;796972;EQUIP CODING WHEEL;;;;12;;;;;;;;;;;;F0553;;IND7;1
;796979;SEE P/N 796-979;;;;12;;;;;;;;;;;;F0553;;IND7;
;796984;SEE P/N 796-984;;;;12;;;;;;;;;;;;F0553;;IND7;
;798038;SEE P/N 798-038;;;;12;;;;;;;;;;;;F0553;;IND7;
;798056;BOX;;;;12;;;;;;;;;;;;F0553;;IND7;1
;3010044;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;120
;3010565;SCREW;;;;12;;;;;;;;;;;;F0244;;ECE ;26
;3010937;BEARING;;;;12;;;;;;;;;;;;F0244;;ECE;1
;3012029;TERMINAL;;;;12;;;;;;;;;;;;F0280;;ECE;48
;3012036;LUG;;;;12;;;;;;;;;;;;F0280;;ECE RUNGIS;20
;3013805;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;27
;3044447;SWITCH;;;;12;;;;;;;;;;;;F0280;;ECE;
;3044407;NUT;;;;12;;;;;;;;;;;;F0280;;ECE;13
;3017506;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;115
;3017975;RING;;;;12;;;;;;;;;;;;F0280;;ECE;1000
;3018346;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;9
;3019729;RING;;;;12;;;;;;;;;;;;F0280;;ECE RUNGIS;75
;3020865;LAMP;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3020872;LIGHT;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3020888;LAMP;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3021302;CONNECTR;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3024437;NUT;;;;12;;;;;;;;;;;;F0280;;ECE;20
;3021526;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;10
;3021839;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;80
;3022544;NUT Alternate PN MS20341-6S;;;;12;;;;;;;;;;;;F0280;;ECE;47
;3027918;PACKING;;;;12;;;;;;;;;;;;F0280;;ECE;4
;3030212;SPRING;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3030228;SPRING;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3032963;LAMP;;;;12;;;;;;;;;;;;F0280;;ECE;2
;3037704;BEARING;;;;12;;;;;;;;;;;;F0280;;ECE ;7
;3037988;PACKING PREFORMED;;;;12;;;;;;;;;;;;F0280;;ECE;4
;3040103;TERMINAL REPLACED BY 3042089;;;;12;;;;;;;;;;;;F0280;;ECE;12
;3041777;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;40
;3041784;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;35
;3042089;TERMINAL;;;;12;;;;;;;;;;;;F0280;;ECE;
;3044757;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;7
;3051154;NUT;;;;12;;;;;;;;;;;;F0280;;ECE;37
;3067556;LAMP;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3071048;MOTOR;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3071398;NUT;;;;12;;;;;;;;;;;;F0280;;ECE;30
;3074404;NUT;;;;12;;;;;;;;;;;;F0280;;ECE;42
;3074411;SCREW Alternate PN MS35275-253;;;;12;;;;;;;;;;;;F0280;;ECE;12
;3074464;RIVET;;;;12;;;;;;;;;;;;F0280;;ECE;88
;3073552;SETSCREW;;;;12;;;;;;;;;;;;F0280;;ECE;27
;3073805;PIN;;;;12;;;;;;;;;;;;F0280;;ECE;86
;3076994;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;12
;3077655;CASING ASSY;;;;12;;;;;;;;;;;;F0280;;ECE;1
;3077707;BEARING;;;;12;;;;;;;;;;;;F0280;;ECE;2
;3085636;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;151
;3085643;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE RUNGIS;15
;3085673;SHELL;;;;12;;;;;;;;;;;;F0280;;ECE;5
;3085689;BEARING;;;;12;;;;;;;;;;;;F0358;;PRECILEC;1
;3085732;PACKING;;;;12;;;;;;;;;;;;F0280;;ECE ;4
;3085874;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE RUNGIS;2
;3089783;CLAMP;;;;12;;;;;;;;;;;;F0280;;ECE;3
;3101515;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;
;3107766;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;92
;3110053;WASHER;;;;12;;;;;;;;;;;;F0280;;ECE;5
;3112223;MOTOR;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4026424;EXTRUSIO;;;;12;;;;;;;;;;;;F0280;;ECE;2
;4032644;SLEEVE;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4058126;PLATE;;;;12;;;;;;;;;;;;F0280;;ECE;13
;4060042;CLAMP;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4073516;GLASS;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4088081;SPRING;;;;12;;;;;;;;;;;;F0244;;ECE BESAC;2
;4183074;PLATE;;;;12;;;;;;;;;;;;F0280;;ECE;22
;4188442;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;3
;4197513;SCREW;;;;12;;;;;;;;;;;;F0280;;ECE;7
;4211067;BLADE;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4213966;LIGHT;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4213973;REPLACED BY 4295747;;;;12;;;;;;;;;;;;F0280;;ECE;
;4213989;REPLACED BY 4319586;;;;12;;;;;;;;;;;;F0280;;ECE;
;4216009;MOTO;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4216016;MOTO;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4216023;REPLACED BY 4361653;;;;12;;;;;;;;;;;;F0280;;ECE;
;4216442;LIGHT;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4217288;CASING;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4217354;SHAFT, OUTPUT;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4217361;DRIVE;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4217377;DRIVE;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4217429;BUSHING;;;;12;;;;;;;;;;;;F0244;;ECE ;1
;4217459;PAWL;;;;12;;;;;;;;;;;;F0280;;ECE BESAC;1
;4218299;REFLECTOR ASSY;;;;12;;;;;;;;;;;;F0244;;ECE;1
;4218305;CAP;;;;12;;;;;;;;;;;;F0280;;ECE;1
;4218312;REFLECTOR;;;;12;;;;;;;;;;;;F0280;;ECE;1
