Fld_Company_ID;Company_Old_Id;Fld_Company_Name;Fld_Company_Rating_ID;delete
2271;;Pan Am Int'L Flight Academy;;FAUX
4762;;Pan Am Services;;FAUX
93;2136405158;Pan Europeenne Air Service;;FAUX
132;2136405105;panam aviation;;FAUX
3894;;Panasonic Avionics Corporation;;FAUX
713;1059;PANAVIATION srl;;FAUX
217;526;PANTANAL LINHAS AÉREAS S/A;;FAUX
4867;;Panther Turbine;;FAUX
4443;;Papillon Airways, Inc;;FAUX
4099;;Paradise Aviation;;FAUX
768;428;PARADISE ISLAND AIRLINES;;FAUX
2952;;Paramount Aerospace;;FAUX
3792;;Paramount Aircraft Services;;FAUX
2730;;PARAMOUNT AIRWAYS;;FAUX
2159;2088983102;PARCO Inc (MF);;FAUX
1876;892843165;PARKER - Seals;;FAUX
2435;;PARKER (MF);;FAUX
1968;2088983117;Parker Aerospace;;FAUX
1848;1051;Parker Aerospace GmbH (ABEX);;FAUX
2396;;PARKER AIRBORN (MF);;FAUX
979;1300;Parker Hannifin Corp;;FAUX
2319;;PARKER PRADIFA  GERM. (MF);;FAUX
1899;1566;PART NUMBER INTERNATIONAL;;FAUX
5173;;Part Tracing;;FAUX
858;-1771731168;Partex;;FAUX
4053;;PARTNAIR FREIGHT INTERNATIONAL;;FAUX
2067;;Parts & Spares, Int'L;;FAUX
2406;;Parts and Repair Technical Svc;;FAUX
4766;;Parts Guys;;FAUX
3921;;PartsTechnik;;FAUX
3327;;Parts-X-change;;FAUX
2108;;Passaredo Linhas Aéreas;;FAUX
3043;;PASTCOL;;FAUX
1835;1603411119;Patrick V GOUGH Co.;;FAUX
2859;;PAULSTRA (MF);;FAUX
2741;;Pawan Hans India ltd.;;FAUX
2326;;PAZ AVIATION;;FAUX
1896;1563;PBA Technology Pte Ltd;;FAUX
4449;;Pdg helicopters;;FAUX
424;1034;PDQ Airspares Ltd;;FAUX
3487;;PEAK AVIATION;;FAUX
4585;;Pearl Aviation Australia Pty Ltd;;FAUX
199;1264;PEARL ENTREPRISES;;FAUX
1423;2136405049;Peerless Aerospace Fastener;;FAUX
3249;;Pegasus Aircraft Parts Inc.;;FAUX
2161;2088983104;Pegasus Airlines;;FAUX
4046;;PEL - Power Essence League;;FAUX
3516;;Pel-Air Aviation Pty. Limited;;FAUX
848;819;PELANGI AIR;;FAUX
3748;;Pelican Air Services;;FAUX
4747;;PenAir;;FAUX
4890;;Peniel Group, LLC;;FAUX
1814;779;PENINSULA AIRWAYS INC;;FAUX
2102;-1351836106;Penny & Giles (MF);;FAUX
895;-1311963872;PERFORM AIR INTL - PAI;;FAUX
2703;;PERFORMANCE A/C Services (MF);;FAUX
3733;;Performance Aerospace;;FAUX
2771;;PERFORMANCE Management Sys (MF);;FAUX
1966;2088983115;PERKIN ELMER (MF);;FAUX
452;1583;PERKIN ELMER FLUID SVC-EATON;;FAUX
3040;;PERKINS AIRCRAFT SVCS;;FAUX
2201;;PERMASWAGE S.A.;;FAUX
2171;;PETRA AIRLINES;;FAUX
4637;;Petro Air;;FAUX
2393;;Petroleum Air Services;;FAUX
2583;;PFR A/C Support (MF);;FAUX
202;1267;Pharma Nord;;FAUX
1826;1540419754;Philip Air;;FAUX
375;555;PHILIPPINES - Philipine Airlines;;FAUX
1330;997776608;Philips Eclairage;;FAUX
3236;;Phoenix Air Repair;;FAUX
3484;;Phoenix Aircraft Leasing and Sales Pte Ltd;;FAUX
1114;-547705378;Phoenix Aircraft Spares;;FAUX
3839;;Phoenix Avionics;;FAUX
4829;;Phoenix Composite Solutions;;FAUX
3924;;Phoenix Instruments;;FAUX
796;988;PIA - Pakistan Intl Airways;;FAUX
1213;454;PIEDMONT AIRLINES;;FAUX
2574;2136405286;PIEDMONT AVIATION COMP. SERVICES;;FAUX
2694;;PIEDMONT AVIATION SERVICES (MF);;FAUX
664;1232;PIEDMONT Hawthorne;;FAUX
2456;;PILATUS A/C (MF);;FAUX
2639;;PILKINGTON AEROSPACE (MF);;FAUX
1735;2136405082;Pilot Intl Trading Co;;FAUX
4617;;Pinnacle Aircraft Parts;;FAUX
2926;;PINNACLE AIRLINES;;FAUX
3618;;Pionair adventures ltd;;FAUX
997;1249475791;PJB Aviation Support;;FAUX
2154;;PL Porter (MF);;FAUX
4755;;Planet Aerospace;;FAUX
663;1231;PLANETEC;;FAUX
4259;;Platinum Aviation Corp;;FAUX
2487;;Plaza Servicios Aereos;;FAUX
1962;2088983125;"PLC Aviation (	Paramount group)";;FAUX
1996;;PLUNA - URUGUAY;;FAUX
274;-23587394;PMA SALES;;FAUX
2851;;PMI AVIATION;;FAUX
2850;;PMT AIR - Progress Multitrade Co;;FAUX
4758;;PMV Industries;;FAUX
2892;-325956007;PNEUDRAULICS;;FAUX
4305;;Pneus Avio S.a.s.;;FAUX
4034;;PNEU-TECH AEROSPACE;;FAUX
2673;;polar air cargo;;FAUX
821;1027319627;POLE AIR Aviation;;FAUX
4365;;Polet (Polet USA);;FAUX
1546;580565447;Polycraft International;;FAUX
387;1324;POLYGON Aerospace;;FAUX
3070;;POLYNESIAN AIRLINES;;FAUX
3366;;PORTER AIRLINES;;FAUX
3354;;Porto Components Inc;;FAUX
1058;198;PORTUGALIA;;FAUX
4248;;Power Essence League;;FAUX
4257;;Power Flight Aviation;;FAUX
3637;;power master;;FAUX
1831;1577081305;Power Turbine;;FAUX
5037;;PowerJet Aviation Services Ltd;;FAUX
2731;;PPG Aerospace;;FAUX
126;2136405099;PPG Industries;;FAUX
4064;;PR International Enterprise;;FAUX
94;2136405122;PRATT & WHITNEY - SMMO;;FAUX
1665;1392;Pratt & Whitney Canada;;FAUX
719;1081;PRATT & WHITNEY CANADA/MTU;;FAUX
2385;;PRATT & WHITNEY COMPONENT SOLUTIONS;;FAUX
4622;;Precision Aero Components Inc;;FAUX
2470;;Precision Aeronautical Componants (MF);;FAUX
105;266;PRECISION AIR SERVICES LTD;;FAUX
3548;;Precision Airparts Support Services  - PASS;;FAUX
1689;1189;Precision Avionics & Instruments Inc.;;FAUX
1764;1180;Precision Electronics Inc.;;FAUX
2893;-1587823706;Precision Heliparts;;FAUX
2084;;PRECISION PROPELLERS SERVICES (MF);;FAUX
2490;;Preferred Aviation;;FAUX
1609;1783017487;PREMA AVIATION;;FAUX
4389;;Premiair;;FAUX
5057;;PREMIER AEROSPACE CORP;;FAUX
1288;1456;Premier Air Parts;;FAUX
2567;;PREMIER AVIATION OVERHAUL CENTRE;;FAUX
1178;1016721474;PREMIUM Aircraft Parts;;FAUX
2006;;President Airlines;;FAUX
4391;;PRESIDENTIAL AIRWAYS;;FAUX
498;2136405034;Pride Electronics;;FAUX
1337;96;PRIESTER AVIATION;;FAUX
2546;1548949986;Prima Aviation;;FAUX
4840;;Prima Perkasa Raya;;FAUX
3531;;PRIMANDIRI PERDANA;;FAUX
2327;;Primaris Airlines;;FAUX
1880;991996921;Prime Aeronautics;;FAUX
908;-1221456131;Prime Aerospace Pte;;FAUX
1882;992353186;Prime Air - A HEICO Company;;FAUX
2078;;PRIME AIR EUROPE;;FAUX
626;1639;Prime Aviation JSC;;FAUX
3060;;Prime CAE India;;FAUX
3005;;PRIME INDUSTRIES;;FAUX
3217;;Primetech Corporation;;FAUX
2894;-214491089;PRIMEX TECH (MF);;FAUX
4748;;Prince Edward Air Ltd.;;FAUX
4306;;Priority Aero Maintenance;;FAUX
5172;;PRISMA Aviation Services LLP;;FAUX
2146;;PRIVATAIR;;FAUX
2603;;PRIVATE WINGS;;FAUX
1315;1441;PRO AIR;;FAUX
2489;;PRO BATTERY (MF);;FAUX
3543;;PROBEST;;FAUX
259;-126715111;Professional A/C Accessorie;;FAUX
1838;1638892883;Professional Aviation Associates PAA;;FAUX
2364;;projects inc;;FAUX
3826;;Promati;;FAUX
5189;;PROPELLER PARTS MARKET;;FAUX
3971;;Proptech (CSE Aviation );;FAUX
2328;;Propulsion Controls Co.;;FAUX
3239;;PROSERV AVIATION INC.;;FAUX
2927;;Prosper Aviation;;FAUX
158;845;PROTEUS AIRLINES;;FAUX
2656;;Provincial Airlines;;FAUX
3903;;PSA - Produits Sanitaires Aeronefs;;FAUX
3147;;PSA Airlines;;FAUX
3975;;P-Square;;FAUX
4881;;PT Angkasa Biru Pratama;;FAUX
5012;;PT BAYU KARSA TEKNIKATAMA;;FAUX
2335;-2057003647;PT DAS - see Dirgantara Air Services;;FAUX
5083;;PT Gatari Air Service;;FAUX
4848;;PT Prima Perkasa Raya;;FAUX
4863;;PT Realin Polim;;FAUX
4117;;PT Tirta Graha Nusantara;;FAUX
115;282;PT. AERO NUSANTARA INDONESIA - ANI;;FAUX
4423;;PT. ANUGERAH PUTRI PERDANA;;FAUX
4528;;PT. Avconindo Mandiri;;FAUX
4941;;PT. Erena International Logistics;;FAUX
5048;;PT. Merpati Nusantara Airlines;;FAUX
1489;123;PT. Pelita Air Service;;FAUX
4892;;PT. Prakarsa Multisari Mandiri Abadi;;FAUX
3471;;PT. Sarana Wahyu Putera;;FAUX
3175;;PT.FERRILIX MATUARI JAYA;;FAUX
3216;;PTC AEROSPACE;;FAUX
5;1936823726;PTI Technologies;;FAUX
2073;;PULLMANTUR AIR;;FAUX
3912;;PULSCO;;FAUX
827;1027519637;Puritan Bennett;;FAUX
2400;;PURNELL AVIATION;;FAUX
1965;2088983128;PUROFLOW INC (MF);;FAUX
1099;-688196679;PWCS;;FAUX
4880;;Pyae Naing Thu;;FAUX
494;2136405030;Qaerospace;;FAUX
5132;;QAI (Quality Aviation Instruments);;FAUX
3172;;QANTAS AIRWAYS;;FAUX
3007;;QANTASLINK;;FAUX
28;2133964540;Qatar Airways;;FAUX
4116;;Q-Enterprise;;FAUX
4398;;QET Tech Aerospace;;FAUX
4621;;QIBLATIN SYNERGY SDN BHD;;FAUX
4243;;Qualified Technologies;;FAUX
860;-1745829888;Qualitech industries;;FAUX
4536;;Quality Aeroparts;;FAUX
1523;1197;QUALITY AIR Services;;FAUX
3863;;Quality Aircraft Equip & Svc;;FAUX
1868;837154209;QUALITY Aircraft Parts;;FAUX
1082;1000362609;Quality AirSpares;;FAUX
1318;1444;QUALITY Aviation;;FAUX
2544;-1604587488;Quality Aviation Instruments, Inc;;FAUX
3061;;QUANTUM Aviation;;FAUX
4289;;Quantum Global, Inc;;FAUX
4379;;Quatec Aerospa;;FAUX
792;984;Quebecair Express;;FAUX
81;2136405146;QUEENSLAND REGIONAL;;FAUX
4199;;Quick Aerospace Group;;FAUX
3064;;Quicksource On-Line;;FAUX
4126;;QuikJet;;FAUX
544;1126;QUINSON ETS;;FAUX
1413;2136405043;QWEST Air Parts;;FAUX
82;2136405147;R F Saywell Inc.;;FAUX
689;299910631;R&B Aircraft Supply;;FAUX
1160;1010414425;R.A Miller;;FAUX
2680;;R.S.B.I AEROSPACE (MF);;FAUX
2824;;RA-Aviation;;FAUX
1739;2136405086;RADIALL;;FAUX
2472;;RADIO MASTERS (MF);;FAUX
3784;;Radio Relais;;FAUX
4014;;RAF-AVIA;;FAUX
1877;897155448;Rainier Rubber Co;;FAUX
1238;674;RAJAIR;;FAUX
3285;;Ralmark Co;;FAUX
4132;;RAM AIR SALES, INC;;FAUX
3481;;RANGER AIR;;FAUX
4191;;Rao & Associates;;FAUX
5129;;Rapco, Inc.;;FAUX
3524;;Rapture inc;;FAUX
1538;988198260;RAS - Don't Use - Fluggesellschaft;;FAUX
1062;224;RAS (Rheinland Air SV) Werft & Handle GmbH;;FAUX
486;2136405022;RAS Werft Dont USE;;FAUX
3754;;RASAKTI;;FAUX
770;430;RASMARK JET CHARTER,lnc;;FAUX
177;1242;RATIER-FIGEAC;;FAUX
2386;;RAYAN (MF);;FAUX
3495;;RAYCOM AEROSPACE;;FAUX
4481;;Raymond Ltd;;FAUX
3186;;Raytech Avionics;;FAUX
2672;;RAYTHEON A/C;;FAUX
724;1086;RBE S.A;;FAUX
3560;;RBS Aviation Capital;;FAUX
561;-1663714989;RDB Trading Corp;;FAUX
1150;-236279566;RDI;;FAUX
4124;;REACH  Inc.;;FAUX
592;-1974360808;Real Aerovias Brasil Ltda;;FAUX
3112;;Record Aircraft Parts Corp;;FAUX
5089;;RED 1 Xpress;;FAUX
864;-1866603350;Red Rock Aviation;;FAUX
1872;857698490;Redbird Electronics, Inc.;;FAUX
3914;;Red-Eye Aerospace;;FAUX
4672;;Redline Aviation, LLC;;FAUX
2733;;REEBAIRE AIRCRAFT (MF);;FAUX
316;2136404933;REFA Intl;;FAUX
1875;889692319;REGAL Aerospace;;FAUX
2560;;Regional 1 Airlines  Canada;;FAUX
1740;1509;Regional A/L Support GRP;;FAUX
4652;;Regional Air Services;;FAUX
4187;;Regional Airline Support Group;;FAUX
106;267;REGIONAL AIRLINES;;FAUX
369;2136404963;Regional Airlines - Maroc;;FAUX
4982;;Regional Avionics Inc;;FAUX
2374;;Regional Express - REX;;FAUX
372;2136404966;Regional One;;FAUX
2563;;REGIONAL WINGS;;FAUX
3384;;Regions Air;;FAUX
5135;;Regourd Aviation;;FAUX
3085;;Rehau Indu;;FAUX
3206;;REHEAT INTL;;FAUX
545;1127;RELAIS ELECT. DEUTSCH;;FAUX
3192;;RELIANCE AVIATION;;FAUX
1211;85;RELIANT AIRLINES INC;;FAUX
4694;;religare voyages;;FAUX
771;431;RENO AIR EXPRESS;;FAUX
2786;;RENOWN SERVICES;;FAUX
3977;;Repman Co;;FAUX
4436;;Republic Air;;FAUX
2548;1021631789;Republic Airlines;;FAUX
2311;;Revilo Aerospace;;FAUX
64;2136405129;Revima APU;;FAUX
4019;;Revolution Aircraft Services LLC;;FAUX
2127;;RFG REGIONALFLUG (MF);;FAUX
1218;467;RHEINTALFLUG;;FAUX
73;2136405138;Riana Taxi Aereo;;FAUX
2429;;Riau Airlines;;FAUX
1206;68;RICHMOR AVIATION INC;;FAUX
2895;-1470438844;RIEKER INSTRUMENTS CO (MF);;FAUX
3094;;Rijnmond Air Sv - use Exel Tech;;FAUX
743;1417;RIM ENTERPRISES;;FAUX
930;-1090383080;Rinjmond Air Services;;FAUX
218;528;RIO SUL;;FAUX
2701;;RIVER CITY AVIONICS;;FAUX
5094;;Rivers State Government;;FAUX
2366;;RJ AVIA PTE LTD;;FAUX
1355;1035554347;RJ International;;FAUX
3013;;RJ ROTABLES;;FAUX
3539;;RMI Aerospace;;FAUX
3429;;RND Aerospace;;FAUX
2496;;ROBERT YOUNG A/C PARTS (MF);;FAUX
135;2136405108;Roberts Aviation;;FAUX
2556;;Robin Hood Aviation;;FAUX
3982;;Rockland Aerospace Inc.;;FAUX
3000;;Rockwell Aviation Service;;FAUX
1856;1157;Rockwell Collins (GA);;FAUX
2903;2088983113;Rockwell Collins (MF);;FAUX
932;-1079037277;Rockwell Collins Gmbh;;FAUX
1780;1280;ROCKWELL COLLINS UK LTD;;FAUX
531;1032250867;RODRIGUE SA;;FAUX
924;-1119782478;Roe Aviation;;FAUX
3273;;Rogan Corporation;;FAUX
3086;;ROGERSON A/C;;FAUX
2970;;Rohr - Goodrich Aerostructures;;FAUX
2106;2136405250;Roigwest Inc.;;FAUX
1866;1552;ROLLS-ROYCE;;FAUX
2681;;ROMAVIA;;FAUX
1087;-787560173;Romeera Aero spares Limited;;FAUX
1293;1461;ROSEMOUNT AEROSPACE France;;FAUX
1192;1077;ROSEMOUNT AEROSPACE GMBH;;FAUX
2337;;Rosemount Aerospace Inc.;;FAUX
1474;1378;ROSEMOUNT Aerospace Ltd. (UK);;FAUX
1970;2088983119;Rosen Sunvisor Systems (MF);;FAUX
685;277710355;Ross Aviation UK;;FAUX
989;1180250976;Rossair Europe;;FAUX
1805;756;ROSSAIR EXECUTIVE AIR CHARTER;;FAUX
1850;1053;ROSSAIR PTY. LTD.;;FAUX
2024;;ROSSIYA;;FAUX
1416;2136405016;Rotable Asset Management;;FAUX
2030;;Rotable Expendable Sales;;FAUX
4599;;Rotable Repairs;;FAUX
163;1131;ROTRON;;FAUX
722;1084;ROUACH CONSULTING;;FAUX
4118;;Royal Aero Services;;FAUX
1033;712;ROYAL AIR CAMBODGE;;FAUX
1056;193;ROYAL AIR MAROC;;FAUX
2620;;Royal Airlines (Pakistan);;FAUX
5145;;Royal Aviation LLC;;FAUX
4976;;Royal Bengal Airlines;;FAUX
1027;685;ROYAL BRUNEI AIRLINES;;FAUX
2361;;Royal Falcon;;FAUX
4018;;Royal Jet;;FAUX
1631;1599;Royal Jordanian A/L;;FAUX
2657;;Royal Khmer Airlines;;FAUX
3331;;Royal Pakistan;;FAUX
4156;;Royal Star Aviation;;FAUX
4777;;Royal Thai Air Force;;FAUX
1043;156;ROYAL TONGAN AIRLINS;;FAUX
2584;;Royal Wings;;FAUX
1676;1406;RPM Aviation;;FAUX
501;2136405037;RPM AVIATION INC. TUCSON;;FAUX
1621;1589;RTC AVIATION INC;;FAUX
2933;;RUAG Aerospace Services GmbH;;FAUX
4590;;Rudolf Fritz GmbH & Co. KG;;FAUX
2852;;Runway Aerospace Kft;;FAUX
4557;;Runway Aviation;;FAUX
5003;;Rutas Aeraes De Venezuela;;FAUX
341;2136404988;RVL Airtech;;FAUX
3240;;RVZ Consult BV;;FAUX
4556;;RWANDAIR EXPRESS;;FAUX
2168;2088983111;Ryanair;;FAUX
5052;;RYJET;;FAUX
612;353;RYUKYU AIR COMMUTER;;FAUX
3876;;RZ Aviation Logistics;;FAUX
2122;;S & J Military IntL;;FAUX
4040;;S & S Aviation;;FAUX
3563;;S.A.L.E;;FAUX
4944;;S.A.S.S.;;FAUX
1310;1434;S.C. Aircraft Supply;;FAUX
1537;988102990;S.E.E (Sté Europ. d'Etanchéité);;FAUX
1272;1106;S.F.I.M.- Sagem;;FAUX
1356;1036575825;S.I.D.M.I;;FAUX
811;1021551199;S.N.I.R.G.E;;FAUX
18;2078597945;S.O.I. AVIATION;;FAUX
542;1124;S.S.A;;FAUX
688;298462507;S.T.I.O.;;FAUX
3597;;S3 International, LLC;;FAUX
4303;;"S7 AIRLINES - JSC ""Siberia airlines""";;FAUX
1806;757;SA AIRLINK;;FAUX
1807;616190213;SA EXPRESS;;FAUX
2940;;SAA - South African Airways;;FAUX
4226;;Saab Aerotech;;FAUX
1603;1717308413;SAAB Aircraft;;FAUX
1601;1672442721;SAAB Aviocomp;;FAUX
696;1004;SABENA Technics;;FAUX
1227;484;SABENA Technics SA - Belgium;;FAUX
1593;995009383;Sabine Schröder Flugzeugvermietung;;FAUX
5070;;SAC Schleef Aviation Consulting;;FAUX
2109;1285;SAFAIR;;FAUX
2579;;Safari Aviation;;FAUX
4743;;Safe Air;;FAUX
77;2136405142;SAFE FLIGHT INSTRUMENT,;;FAUX
4133;;Safe Fuel Systems;;FAUX
2558;;SAFI AIRWAYS;;FAUX
3964;;SAFIRE;;FAUX
2553;;Safomar Aviation;;FAUX
702;1010;SAFT;;FAUX
3397;;Saga Airlines;;FAUX
3961;;Sage Popovich;;FAUX
4998;;Sagem Avionics Inc.;;FAUX
2570;-1197301289;SAGEM DEFENSE SECURITE;;FAUX
476;2136405008;SAHARA AIRLINES - JetLite;;FAUX
4444;;SAHARA PRIME CITY LTD;;FAUX
4314;;Sailer Aviation Aircraftparts e.U.;;FAUX
2018;;Saint Gobain Perf Plastics;;FAUX
3781;;Saint-Ex Cargo;;FAUX
982;904088373;Saisa Aircraft Support SL;;FAUX
1993;;Saksham Engineering;;FAUX
2446;;SALAMIS AVIATION;;FAUX
2674;;SALE Singapore;;FAUX
2734;;SALT River Aviation;;FAUX
4656;;SAM Helicopters;;FAUX
4377;;SAMA Airlines;;FAUX
3689;;SAMCO Aircraft Dont USE;;FAUX
386;1323;Samco Aircraft Maintenance BV;;FAUX
435;1045;SAMM-GOODRICH;;FAUX
4496;;samsung techwin co. ltd;;FAUX
299;2136404913;SAMWELL AVIATION LTD;;FAUX
1164;1011859103;SANSAA aircraft Parts & Services corp;;FAUX
3141;;Santa Barbara Airlines;;FAUX
4460;;SANXING PTE;;FAUX
4288;;SAR AVIATION;;FAUX
654;1222;SARMA;;FAUX
382;572;SAS - SCANDINAVIAN;;FAUX
4871;;SAS AVIATION;;FAUX
2557;;SAS COMPONENT;;FAUX
629;1642;SAS TECHNITRADE DK;;FAUX
2042;;SAT Airlines;;FAUX
156;842;SATA Air Açores;;FAUX
705;1014;SATAIR;;FAUX
3138;;Satair Hardware;;FAUX
2755;;Satair Pte Ltd  (Singapor);;FAUX
2925;;SATENA;;FAUX
628;1641;SATORI (France);;FAUX
1971;;SATORI-Cobham Avionics - Montreal;;FAUX
1521;331;Saudi Arabian Airlines;;FAUX
3398;;Saudi Aramco see Aramco;;FAUX
4465;;Savannah Air Center;;FAUX
453;1584;SAVE GIE-OEMSERVICES;;FAUX
1;;saxonair;;FAUX
1596;1312;SAYWELL Intl;;FAUX
2989;;SC Aircraft Supply;;FAUX
1320;1446;SCA Technics.- Aviation Support Co.;;FAUX
4816;;SCAN SUPPORT AS;;FAUX
468;2136404909;Scanaviation A/S;;FAUX
2956;;SCANCON AIRWAYS;;FAUX
408;929;SCANDINAVIAN (SAS) Commuter;;FAUX
3732;;SCANDINAVIAN AIRCRAFT MAINTENANCE;;FAUX
3139;;Scandinavian Avionics;;FAUX
4844;;Scandinavian Avionics Malaysia Sdn Bhd;;FAUX
381;571;SCANDINAVIAN COMMUTER;;FAUX
1908;1614;SCANPARTS;;FAUX
2813;;ScanTech - Scandinavian Aircraft Technologies A/S;;FAUX
772;432;SCENIC AIRLINES, Inc.;;FAUX
4876;;SchenkAir GmbH;;FAUX
1369;1038852259;SCHENKER (C/O Bel-Air Express);;FAUX
1445;1345;SCHNELLER;;FAUX
617;1629;SCHREINER A/W - CHC Airways;;FAUX
4975;;Schreiner Airways Cameroon;;FAUX
1123;-476659724;Schreiner Components;;FAUX
1341;104;SCIBE-AIRLIFT ZAIRE;;FAUX
1961;2088983124;Scientific Instru (MF);;FAUX
2743;;SCOPE, LDA;;FAUX
206;1271;Scorpio Aviation;;FAUX
1405;1503;SCOT AIRWAYS;;FAUX
1888;1555;SCOTT AVIATION;;FAUX
315;2136404932;SDV Aerospace;;FAUX
926;-1113559609;Seahawk Aviation Svc;;FAUX
2144;;SEAIR - SouthEast Asian A/L;;FAUX
1911;1617;SEAL DYNAMICS;;FAUX
4509;;SEAM;;FAUX
2525;;Seattle Aero LLC;;FAUX
1645;1020239051;Seattle Turbine Parts;;FAUX
2800;;SECA (MF);;FAUX
703;1012;SECA-EADS;;FAUX
1762;1178;SECAN-Honeywell;;FAUX
2529;;SEE-Ste Europenne D'etancheite (MF);;FAUX
4692;;SEFA;;FAUX
653;1221;SEFELEC;;FAUX
3937;;Segers Aero Corporation;;FAUX
5118;;SEI - Shirley Enterprises Inc;;FAUX
4362;;SELECT AIRPARTS;;FAUX
4425;;Sell GmbH;;FAUX
1930;504066508;Seltech Products;;FAUX
2177;;SEMAN Peru;;FAUX
656;1224;SEMBRANI CORP.;;FAUX
2526;;Semco Aerospace.com;;FAUX
1491;125;SEMPATI AIR;;FAUX
668;136560585;Senasa-Simulator Center;;FAUX
53;2136405165;SENASA-SIMULATOR CENTRE;;FAUX
5164;;SENEGAL AIRLINES;;FAUX
854;1534;SENNHEISER;;FAUX
1948;2088983135;Sensor Systems, L.L.C (MF);;FAUX
631;1644;Sentry Aerospace;;FAUX
406;891;SEOUL AIR INT'L;;FAUX
4594;;Sepakat Aerospace Sdn Bhd;;FAUX
2330;;Serair;;FAUX
650;1218;SERCK Aviation-Dunlop Equip;;FAUX
100;-212323538;Sermat Aero;;FAUX
3969;;Sertec SL;;FAUX
3702;;SERTECAIR;;FAUX
4547;;Services Air;;FAUX
4994;;SES;;FAUX
3201;;SET CARGO (frwd);;FAUX
391;1328;SEVEN AIR;;FAUX
1349;113;SEVENAIR (FKA TUNINTER);;FAUX
2799;;SEXTANT (MF);;FAUX
423;1033;Sextant-THALES;;FAUX
1607;1764718721;SEY TEC;;FAUX
1481;1385;SFERNICE;;FAUX
647;1196;SFIM USA;;FAUX
2338;;SFIM-SAGEM (MF);;FAUX
4575;;SH&E;;FAUX
4153;;Shakaa International;;FAUX
2156;;SHAMBAN - Polymer Sealing Solutions Ltd (MF);;FAUX
2964;2136405150;Shandong Airlines;;FAUX
3030;;SHANGHAI AIRLINES;;FAUX
4872;;Shanghai Rong Xin Aviation Supplies Co. Ltd.;;FAUX
438;1048;SHANNON A/C PROD.;;FAUX
2329;;SHANNON AEROSPACE;;FAUX
1865;59169486;Shannonside Aviation SVC;;FAUX
5121;;Sharp Aviation International;;FAUX
2414;;SHENZHEN AIRLINES;;FAUX
1767;1183;Sherwood Avionics & Accessorie;;FAUX
539;1111;SHEY SYSTEMS;;FAUX
4094;;Shiels;;FAUX
4342;;Shimadzu Precision Instruments, INC.;;FAUX
613;354;SHINCHUO KOKU;;FAUX
3027;;Ship it AOG;;FAUX
5119;;Shirley Enterprises;;FAUX
5182;;Shoreline Aerospace LLC;;FAUX
225;1529;Shoreline Aviation & Marine Ltd;;FAUX
3360;;SHOROUK AIR;;FAUX
1156;1064;SHORT BROTHERS PLC;;FAUX
3834;;Shuttle America;;FAUX
2191;;SIA ENGINEERING;;FAUX
3598;;SIAEC Singapore;;FAUX
2975;;Siberia Airline;;FAUX
2444;;Sichuan Airlines;;FAUX
2818;;SICHUAN SNECMA AERO-ENGINE;;FAUX
1256;1029;SICMA;;FAUX
4230;;Sict Aviation;;FAUX
3100;;SIDMI;;FAUX
1514;313;Siem Reap Airways Intl;;FAUX
1583;1339;SIEMENS-CERBERUS GUINARD;;FAUX
1492;126;SIERRA EXPRESSWAY;;FAUX
2750;;SIERRACIN (MF);;FAUX
1863;1165;SIERRACIN/SYLMAR;;FAUX
2758;;SIFCO Turbin Component Services (MF);;FAUX
187;1252;SI-FLY;;FAUX
1837;1628965987;SIGNAL Aerospares;;FAUX
4387;;SIGNATURE AIR;;FAUX
723;1085;SIGNATURE FLIGHT SUPPORT;;FAUX
2491;;SILK WAY AIRLINES;;FAUX
4275;;Silk Way Technics;;FAUX
152;830;SILKAIR;;FAUX
3669;;Silver Air;;FAUX
2029;;Silver Aviation;;FAUX
4891;;Silver Hawk Air;;FAUX
4197;;Silver Wings Aerospace, Inc;;FAUX
3596;;SILVERBACK CARGO FREIGHTERS;;FAUX
3196;;SIMA;;FAUX
2058;;SIM-Aerotraining;;FAUX
2383;;SIMAIR;;FAUX
3631;;Similair 3000;;FAUX
2631;;SIMMONDS PRECISION PRODUCTS INC;;FAUX
1490;124;SIMMONS AIRLINS;;FAUX
4048;;Simulator Technical Logistics;;FAUX
3645;;Sinclair International;;FAUX
298;2136404912;SINGAPORE AIRLINES;;FAUX
3420;;Singapore Technologies Aerospace LTD;;FAUX
4160;;Single Point Of Contact;;FAUX
1409;1507;Sino American Aviation;;FAUX
739;1152;SINTERS ECA;;FAUX
2986;;SIRIO PANEL;;FAUX
3444;;sisu Services;;FAUX
1958;2088983130;SITEC (MF);;FAUX
2165;2088983108;SKF Aerospace France;;FAUX
2235;;Skippers Aviation PTY Ltd;;FAUX
2260;;SKJ Aviation- Sean Fields;;FAUX
1225;479;SKODA AIR;;FAUX
4525;;SKURKA ENGINEERING;;FAUX
532;1032262086;Sky Airlines;;FAUX
3670;;SKY AIRLINES Chile;;FAUX
1106;-623747302;SKY Aviation Ltd;;FAUX
3400;;SKY EUROPE AIRLINES;;FAUX
3343;;Sky Express S.A.;;FAUX
313;2136404930;SKY FLY UNIVERSAL;;FAUX
1475;1379;SKY MART Sales corp.;;FAUX
4591;;SKY POWER AVIATION;;FAUX
2192;;Sky Professional Workers;;FAUX
5117;;SKY REGIONAL;;FAUX
3233;;Sky Sentinel;;FAUX
4096;;SKY SUPPORT LTD;;FAUX
2732;;Sky Swallows (Volga Avia Express);;FAUX
